qid,system,time,k
127,D,304.666,1000
128,D,307.148,1000
129,D,372.542,1000
130,D,367.369,1000
131,D,296.54,1000
132,D,349.772,1000
133,D,376.842,1000
134,D,336.669,1000
135,D,312.738,1000
136,D,306.222,1000
137,D,284.94,1000
138,D,346.281,1000
139,D,366.778,1000
140,D,301.778,1000
141,D,309.871,1000
142,D,295.42,1000
143,D,303.933,1000
144,D,378.64,1000
145,D,369.086,1000
146,D,345.426,1000
147,D,363.057,1000
148,D,327.247,1000
149,D,283.349,1000
150,D,339.543,1000
151,D,281.188,1000
152,D,335.972,1000
153,D,339.385,1000
154,D,284.518,1000
155,D,341.671,1000
156,D,297.221,1000
157,D,300.441,1000
158,D,363.797,1000
159,D,352.347,1000
160,D,363.411,1000
161,D,363.317,1000
162,D,283.938,1000
163,D,350.755,1000
164,D,339.959,1000
165,D,348.47,1000
166,D,314.389,1000
167,D,294.672,1000
168,D,365.437,1000
169,D,304.819,1000
170,D,330.259,1000
171,D,358.927,1000
172,D,363.908,1000
173,D,328.178,1000
174,D,334.574,1000
175,D,288.86,1000
176,D,355.577,1000
177,D,322.254,1000
178,D,291.158,1000
179,D,301.013,1000
180,D,300.325,1000
181,D,287.551,1000
182,D,311.719,1000
183,D,323.3,1000
184,D,302.342,1000
185,D,332.947,1000
186,D,291.197,1000
187,D,317.826,1000
188,D,347.087,1000
189,D,281.408,1000
190,D,297.993,1000
191,D,325.774,1000
192,D,321.385,1000
193,D,357.62,1000
194,D,353.385,1000
195,D,378.248,1000
196,D,319.63,1000
197,D,284.081,1000
198,D,300.878,1000
199,D,302.329,1000
200,D,335.452,1000
201,D,302.162,1000
202,D,321.218,1000
203,D,362.313,1000
204,D,364.498,1000
205,D,343.487,1000
206,D,283.145,1000
207,D,372.132,1000
208,D,301.501,1000
209,D,292.887,1000
210,D,284.648,1000
211,D,309.266,1000
212,D,308.387,1000
213,D,374.651,1000
214,D,374.76,1000
215,D,317.854,1000
216,D,368.11,1000
217,D,357.217,1000
218,D,343.87,1000
219,D,346.209,1000
220,D,307.962,1000
221,D,354.036,1000
222,D,286.45,1000
223,D,351.952,1000
224,D,316.376,1000
225,D,307.6,1000
226,D,333.694,1000
227,D,288.305,1000
228,D,338.809,1000
229,D,314.943,1000
230,D,374.041,1000
231,D,300.967,1000
232,D,361.819,1000
233,D,370.175,1000
234,D,283.025,1000
235,D,366.856,1000
236,D,308.042,1000
237,D,369.446,1000
238,D,296.255,1000
239,D,360.497,1000
240,D,346.692,1000
241,D,296.313,1000
242,D,306.254,1000
243,D,308.129,1000
244,D,371.661,1000
245,D,371.757,1000
246,D,315.045,1000
247,D,312.246,1000
248,D,357.59,1000
249,D,296.574,1000
0,E,282.015,1000
1,E,360.75,1000
2,E,294.784,1000
3,E,343.046,1000
4,E,318.544,1000
5,E,351.203,1000
6,E,342.433,1000
7,E,373.209,1000
8,E,319.821,1000
9,E,327.839,1000
10,E,313.431,1000
11,E,307.753,1000
12,E,321.192,1000
13,E,282.922,1000
14,E,370.358,1000
15,E,349.311,1000
16,E,355.47,1000
17,E,283.154,1000
18,E,300.13,1000
19,E,369.416,1000
20,E,365.579,1000
21,E,286.376,1000
22,E,299.97,1000
23,E,377.239,1000
24,E,314.834,1000
25,E,362.168,1000
26,E,336.251,1000
27,E,362.431,1000
28,E,318.996,1000
29,E,313.061,1000
30,E,300.347,1000
31,E,357.52,1000
32,E,369.006,1000
33,E,357.007,1000
34,E,315.301,1000
35,E,339.312,1000
36,E,364.456,1000
37,E,285.528,1000
38,E,334.096,1000
39,E,365.03,1000
40,E,330.751,1000
41,E,320.629,1000
42,E,326.968,1000
43,E,342.335,1000
44,E,303.981,1000
45,E,321.423,1000
46,E,339.937,1000
47,E,354.087,1000
48,E,290.147,1000
49,E,313.336,1000
50,E,304.45,1000
51,E,298.829,1000
52,E,372.411,1000
53,E,362.854,1000
54,E,349.411,1000
55,E,306.393,1000
56,E,368.914,1000
57,E,332.502,1000
58,E,335.703,1000
59,E,376.466,1000
60,E,371.422,1000
61,E,345.47,1000
62,E,365.697,1000
63,E,373.552,1000
64,E,333.708,1000
65,E,281.789,1000
66,E,369.29,1000
67,E,296.711,1000
68,E,323.936,1000
69,E,370.735,1000
70,E,348.247,1000
71,E,318.465,1000
72,E,279,1000
73,E,299.782,1000
74,E,338.617,1000
75,E,314.863,1000
76,E,352.731,1000
77,E,287.698,1000
78,E,378.038,1000
79,E,288.146,1000
80,E,305.274,1000
81,E,327.484,1000
82,E,371.42,1000
83,E,296.48,1000
84,E,279.568,1000
85,E,320.224,1000
86,E,304.873,1000
87,E,318.38,1000
88,E,344.584,1000
89,E,284.797,1000
90,E,325.12,1000
91,E,295.046,1000
92,E,350.893,1000
93,E,334.181,1000
94,E,294.957,1000
95,E,282.358,1000
96,E,362.749,1000
97,E,301.169,1000
98,E,377.786,1000
99,E,358.768,1000
100,E,319.031,1000
101,E,312.448,1000
102,E,295.631,1000
103,E,370.397,1000
104,E,357.455,1000
105,E,325.964,1000
106,E,359.235,1000
107,E,378.586,1000
108,E,323.91,1000
109,E,356.373,1000
110,E,281.886,1000
111,E,287.735,1000
112,E,347.57,1000
113,E,378.572,1000
114,E,345.343,1000
115,E,376.954,1000
116,E,305.637,1000
117,E,298.786,1000
118,E,313.336,1000
119,E,342.377,1000
120,E,279.541,1000
121,E,339.141,1000
122,E,286.22,1000
123,E,356.694,1000
124,E,324.906,1000
125,E,297.243,1000
126,E,294.433,1000
127,E,318.834,1000
128,E,363.698,1000
129,E,316.72,1000
130,E,367.168,1000
131,E,330.439,1000
132,E,326.905,1000
133,E,306.761,1000
134,E,361.93,1000
135,E,355.204,1000
136,E,372.38,1000
137,E,334.264,1000
138,E,337.851,1000
139,E,298.68,1000
140,E,327.426,1000
141,E,305.088,1000
142,E,358.66,1000
143,E,281.565,1000
144,E,361.618,1000
145,E,303.482,1000
146,E,289.42,1000
147,E,356.379,1000
148,E,332.124,1000
149,E,308.177,1000
150,E,378.402,1000
151,E,296.385,1000
152,E,358.117,1000
153,E,302.686,1000
154,E,339.652,1000
155,E,286.166,1000
156,E,336.838,1000
157,E,376.135,1000
158,E,372.396,1000
159,E,305.235,1000
160,E,299.906,1000
161,E,294.144,1000
162,E,356.421,1000
163,E,279.797,1000
164,E,368.685,1000
165,E,369.525,1000
166,E,352.539,1000
167,E,351.683,1000
168,E,365.662,1000
169,E,318.036,1000
170,E,303.603,1000
171,E,315.583,1000
172,E,283.103,1000
173,E,310.955,1000
174,E,326.203,1000
175,E,360.975,1000
176,E,345.318,1000
177,E,298.969,1000
178,E,343.389,1000
179,E,371.62,1000
180,E,340.563,1000
181,E,315.078,1000
182,E,358.951,1000
183,E,296.301,1000
184,E,322.336,1000
185,E,371.335,1000
186,E,291.942,1000
187,E,311.164,1000
188,E,335.941,1000
189,E,367.736,1000
190,E,283.346,1000
191,E,282.477,1000
192,E,325.659,1000
193,E,374.967,1000
194,E,340.519,1000
195,E,345.918,1000
196,E,312.799,1000
197,E,283.976,1000
198,E,302.912,1000
199,E,317.105,1000
200,E,341.426,1000
201,E,297.21,1000
202,E,335.585,1000
203,E,288.718,1000
204,E,375.957,1000
205,E,290.122,1000
206,E,378.041,1000
207,E,346.264,1000
208,E,304.623,1000
209,E,328.113,1000
210,E,311.431,1000
211,E,351.728,1000
212,E,372.773,1000
213,E,343.276,1000
214,E,344.635,1000
215,E,359.522,1000
216,E,377.726,1000
217,E,343.564,1000
218,E,375.171,1000
219,E,289.006,1000
220,E,292.366,1000
221,E,376.809,1000
222,E,314.273,1000
223,E,323.877,1000
224,E,312.803,1000
225,E,342.311,1000
226,E,368.437,1000
227,E,346.004,1000
228,E,308.594,1000
229,E,319.523,1000
230,E,321.02,1000
231,E,290.69,1000
232,E,305.076,1000
233,E,346.811,1000
234,E,361.95,1000
235,E,341.376,1000
236,E,320.522,1000
237,E,354.176,1000
238,E,368.933,1000
239,E,370.299,1000
240,E,287.674,1000
241,E,352.757,1000
242,E,363.583,1000
243,E,337.94,1000
244,E,346.378,1000
245,E,324.835,1000
246,E,307.876,1000
247,E,279.882,1000
248,E,293.529,1000
249,E,286.873,1000
0,F,285.338,1000
1,F,348.73,1000
2,F,313.235,1000
3,F,308.543,1000
4,F,310.556,1000
5,F,346.572,1000
6,F,343.407,1000
7,F,372.524,1000
8,F,286.696,1000
9,F,305.19,1000
10,F,320.729,1000
11,F,324.424,1000
12,F,346.349,1000
13,F,281.039,1000
14,F,297.998,1000
15,F,369.534,1000
16,F,378.315,1000
17,F,373.755,1000
18,F,294.065,1000
19,F,321.111,1000
20,F,297.137,1000
21,F,357.293,1000
22,F,309.112,1000
23,F,314.504,1000
24,F,363.659,1000
25,F,312.248,1000
26,F,328.919,1000
27,F,292.272,1000
28,F,377.243,1000
29,F,370.233,1000
30,F,361.297,1000
31,F,303.626,1000
32,F,327.797,1000
33,F,304.285,1000
34,F,329.146,1000
35,F,351.232,1000
36,F,342.916,1000
37,F,283.947,1000
38,F,370.232,1000
39,F,313.375,1000
40,F,332.632,1000
41,F,311.123,1000
42,F,321.344,1000
43,F,302.548,1000
44,F,307.845,1000
45,F,341.559,1000
46,F,300.224,1000
47,F,279.634,1000
48,F,377.007,1000
49,F,292.255,1000
50,F,296.037,1000
51,F,317.666,1000
52,F,288.237,1000
53,F,364.995,1000
54,F,351.168,1000
55,F,293.228,1000
56,F,377.354,1000
57,F,346.401,1000
58,F,360.38,1000
59,F,298.301,1000
60,F,340.847,1000
61,F,325.885,1000
62,F,340.913,1000
63,F,298.057,1000
64,F,363.938,1000
65,F,350.665,1000
66,F,377.921,1000
67,F,337.052,1000
68,F,342.026,1000
69,F,334.596,1000
70,F,369.939,1000
71,F,355.847,1000
72,F,283.266,1000
73,F,372.766,1000
74,F,377.017,1000
75,F,317.919,1000
76,F,283.726,1000
77,F,305.418,1000
78,F,289.041,1000
79,F,377.564,1000
80,F,331.243,1000
81,F,312.633,1000
82,F,339.998,1000
83,F,298.602,1000
84,F,289.954,1000
85,F,308.488,1000
86,F,290.597,1000
87,F,367.021,1000
88,F,377.792,1000
89,F,288.961,1000
90,F,299.69,1000
91,F,281.738,1000
92,F,325.832,1000
93,F,294.554,1000
94,F,377.768,1000
95,F,335.079,1000
96,F,286.656,1000
97,F,289.736,1000
98,F,282.808,1000
99,F,316.301,1000
100,F,351.369,1000
101,F,376.059,1000
102,F,305.658,1000
103,F,322.298,1000
104,F,349.403,1000
105,F,285.244,1000
106,F,361.926,1000
107,F,333.208,1000
108,F,292.704,1000
109,F,340.063,1000
110,F,288.824,1000
111,F,378.399,1000
112,F,359.766,1000
113,F,353.538,1000
114,F,327.079,1000
115,F,332.205,1000
116,F,337.645,1000
117,F,369.193,1000
118,F,363.169,1000
119,F,340.768,1000
120,F,290.057,1000
121,F,310.005,1000
122,F,291.796,1000
123,F,357.106,1000
124,F,292.506,1000
125,F,337.389,1000
126,F,371.891,1000
127,F,288.538,1000
128,F,309.945,1000
129,F,282.723,1000
130,F,293.438,1000
131,F,360.433,1000
132,F,313.904,1000
133,F,352.24,1000
134,F,309.513,1000
135,F,300.542,1000
136,F,372.468,1000
137,F,287.296,1000
138,F,355.968,1000
139,F,376.083,1000
140,F,365.954,1000
141,F,377.539,1000
142,F,323.003,1000
143,F,335.427,1000
144,F,356.385,1000
145,F,312.453,1000
146,F,359.749,1000
147,F,289.3,1000
148,F,339.936,1000
149,F,312.719,1000
150,F,308.726,1000
151,F,307.845,1000
152,F,371.175,1000
153,F,346.407,1000
154,F,348.811,1000
155,F,300.779,1000
156,F,324.827,1000
157,F,361.615,1000
158,F,317.186,1000
159,F,326.133,1000
160,F,329.555,1000
161,F,280.583,1000
162,F,315.375,1000
163,F,331.94,1000
164,F,374.692,1000
165,F,365.261,1000
166,F,284.968,1000
167,F,314.328,1000
168,F,353.653,1000
169,F,366.778,1000
170,F,340.721,1000
171,F,334.882,1000
172,F,339.37,1000
173,F,305.279,1000
174,F,295.834,1000
175,F,376.351,1000
176,F,311.085,1000
177,F,337.378,1000
178,F,294.528,1000
179,F,335.987,1000
180,F,372.862,1000
181,F,296.02,1000
182,F,347.39,1000
183,F,294.132,1000
184,F,369.403,1000
185,F,346.265,1000
186,F,333.702,1000
187,F,302.055,1000
188,F,282.307,1000
189,F,319.146,1000
190,F,341.925,1000
191,F,342.749,1000
192,F,303.292,1000
193,F,351.735,1000
194,F,309.23,1000
195,F,342.734,1000
196,F,332.981,1000
197,F,329.461,1000
198,F,334.209,1000
199,F,331.489,1000
200,F,352.016,1000
201,F,328.867,1000
202,F,338.246,1000
203,F,291.018,1000
204,F,370.297,1000
205,F,339.064,1000
206,F,342.089,1000
207,F,282.919,1000
208,F,307.29,1000
209,F,355.842,1000
210,F,302.844,1000
211,F,295.677,1000
212,F,334.625,1000
213,F,300.976,1000
214,F,374.875,1000
215,F,363.22,1000
216,F,305.94,1000
217,F,344.749,1000
218,F,326.667,1000
219,F,348.08,1000
220,F,347.586,1000
221,F,286.239,1000
222,F,322.425,1000
223,F,301.084,1000
224,F,325.898,1000
225,F,282.329,1000
226,F,346.672,1000
227,F,315.589,1000
228,F,314.335,1000
229,F,337.838,1000
230,F,340.254,1000
231,F,335.346,1000
232,F,303.918,1000
233,F,336.159,1000
234,F,314.879,1000
235,F,316.106,1000
236,F,339.332,1000
237,F,375.13,1000
238,F,354.938,1000
239,F,329.779,1000
240,F,329.249,1000
241,F,373.224,1000
242,F,315.997,1000
243,F,336.586,1000
244,F,319.462,1000
245,F,360.054,1000
246,F,336.282,1000
247,F,298.261,1000
248,F,326.527,1000
